,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
161996,07/24/2021,40095,29,Marshall County,OK,31.8,5384,5384.0,37.3,5263,40.4,2298,62.1,93.5,6672.0,39.4,6672.0,46.3,6460.0,49.6,2693.0,72.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
162024,07/24/2021,40033,29,Cotton County,OK,31.6,1791,1791.0,36.9,1742,39.5,757,65.1,93.5,2081.0,36.7,2081.0,42.9,2004.0,45.4,863.0,74.2,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
162026,07/24/2021,40021,29,Cherokee County,OK,32.7,15918,15918.0,38.2,15389,40.4,5164,62.5,93.5,19221.0,39.5,19221.0,46.1,18478.0,48.5,5952.0,72.0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
162110,07/24/2021,40087,29,McClain County,OK,35.8,14471,14471.0,42.6,14037,46.6,4718,74.1,93.5,16727.0,41.3,16727.0,49.2,16099.0,53.4,5193.0,81.6,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
162126,07/24/2021,40019,29,Carter County,OK,31.2,15030,15030.0,37.4,14655,40.6,5416,65.4,93.5,18391.0,38.2,18390.0,45.7,17831.0,49.3,6382.0,77.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
162169,07/24/2021,40067,29,Jefferson County,OK,31.0,1858,1858.0,36.8,1843,40.5,858,66.6,93.5,2119.0,35.3,2119.0,42.0,2088.0,45.9,961.0,74.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
162172,07/24/2021,40011,29,Blaine County,OK,32.5,3060,3060.0,39.1,2994,42.7,1135,59.5,93.5,3592.0,38.1,3592.0,45.9,3484.0,49.6,1294.0,67.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
162179,07/24/2021,40055,29,Greer County,OK,28.0,1599,1597.0,32.1,1569,34.3,731,71.8,93.5,1826.0,32.0,1824.0,36.7,1780.0,38.9,839.0,82.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,High VC/High SVI
162267,07/24/2021,40113,29,Osage County,OK,22.0,10318,10317.0,25.4,10071,27.3,4003,41.4,93.5,12568.0,26.8,12565.0,30.9,12174.0,33.0,4661.0,48.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
162392,07/24/2021,40091,29,McIntosh County,OK,40.6,7962,7962.0,46.4,7832,49.7,3870,76.3,93.5,9058.0,46.2,9058.0,52.8,8867.0,56.3,4249.0,83.8,High,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
162449,07/24/2021,40005,29,Atoka County,OK,25.8,3547,3547.0,30.3,3526,33.0,1479,53.7,93.5,3908.0,28.4,3908.0,33.4,3865.0,36.2,1591.0,57.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
162467,07/24/2021,40101,29,Muskogee County,OK,34.1,23162,23162.0,40.6,22440,43.7,8552,73.7,93.5,28564.0,42.0,28563.0,50.1,27489.0,53.5,10047.0,86.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
162475,07/24/2021,40063,29,Hughes County,OK,31.5,4187,4187.0,36.9,4119,39.7,1689,67.1,93.5,4766.0,35.9,4766.0,41.9,4662.0,44.9,1841.0,73.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
162481,07/24/2021,40061,29,Haskell County,OK,28.7,3618,3618.0,33.7,3575,37.0,1651,64.1,93.5,4132.0,32.7,4131.0,38.5,4062.0,42.0,1777.0,69.0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
162493,07/24/2021,40003,29,Alfalfa County,OK,36.3,2071,2071.0,41.9,2064,44.9,764,66.1,93.5,2233.0,39.2,2232.0,45.1,2220.0,48.3,829.0,71.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
162580,07/24/2021,40153,29,Woodward County,OK,28.0,5655,5655.0,33.4,5555,36.2,2224,67.1,93.5,6510.0,32.2,6509.0,38.4,6344.0,41.3,2516.0,75.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
162658,07/24/2021,40083,29,Logan County,OK,24.3,11674,11674.0,28.4,11400,30.7,4077,51.8,93.5,13525.0,28.2,13524.0,32.9,13132.0,35.3,4598.0,58.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
162698,07/24/2021,40145,29,Wagoner County,OK,33.1,26944,26944.0,39.2,26091,42.2,8959,65.6,93.5,31155.0,38.3,31153.0,45.3,29901.0,48.4,9886.0,72.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
162788,07/24/2021,40147,29,Washington County,OK,30.6,15762,15762.0,36.3,15265,38.9,6203,60.9,93.5,19147.0,37.2,19146.0,44.1,18398.0,46.8,7423.0,72.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
162798,07/24/2021,40149,29,Washita County,OK,28.1,3068,3066.0,33.4,3004,36.4,1251,61.4,93.5,3726.0,34.1,3724.0,40.6,3634.0,44.1,1497.0,73.5,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
162859,07/24/2021,40085,29,Love County,OK,30.6,3135,3135.0,36.4,3073,39.4,1215,60.5,93.5,3719.0,36.3,3719.0,43.2,3623.0,46.5,1388.0,69.2,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
162862,07/24/2021,40133,29,Seminole County,OK,36.3,8813,8813.0,43.2,8600,47.0,3280,73.7,93.5,10085.0,41.6,10085.0,49.4,9746.0,53.2,3543.0,79.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
162913,07/24/2021,40107,29,Okfuskee County,OK,34.2,4096,4096.0,40.1,3996,43.2,1622,75.4,93.5,4672.0,39.0,4671.0,45.8,4525.0,48.9,1675.0,77.8,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
162943,07/24/2021,40001,29,Adair County,OK,22.6,5011,5011.0,27.5,4858,30.0,1853,52.7,93.5,6740.0,30.4,6740.0,37.0,6505.0,40.2,2229.0,63.4,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
162967,07/24/2021,40017,29,Canadian County,OK,40.9,60710,60710.0,49.4,57971,52.8,15210,77.2,93.5,70329.0,47.4,70327.0,57.2,66547.0,60.6,17123.0,86.9,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
162973,07/24/2021,40037,29,Creek County,OK,30.1,21517,21517.0,35.4,21014,38.4,8131,62.3,93.5,25140.0,35.2,25139.0,41.4,24407.0,44.6,9162.0,70.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
162983,07/24/2021,40059,29,Harper County,OK,34.3,1265,1265.0,41.3,1227,44.7,526,72.8,93.5,1432.0,38.8,1432.0,46.8,1372.0,50.0,567.0,78.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
162996,07/24/2021,40093,29,Major County,OK,35.6,2717,2717.0,42.9,2680,47.3,1293,82.7,93.5,3062.0,40.1,3062.0,48.3,3015.0,53.2,1415.0,90.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
163066,07/24/2021,40127,29,Pushmataha County,OK,24.3,2693,2693.0,28.3,2670,30.8,1339,51.1,93.5,3005.0,27.1,3005.0,31.6,2960.0,34.1,1424.0,54.4,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
163090,07/24/2021,40009,29,Beckham County,OK,30.6,6679,6678.0,36.8,6545,39.9,2259,70.3,93.5,7584.0,34.7,7583.0,41.8,7396.0,45.1,2512.0,78.1,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,High VC/Mod-High SVI
163246,07/24/2021,40057,29,Harmon County,OK,35.7,946,946.0,42.3,914,45.9,388,72.8,93.5,1111.0,41.9,1111.0,49.7,1069.0,53.7,456.0,85.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
163271,07/24/2021,40035,29,Craig County,OK,38.2,5405,5405.0,44.4,5304,47.7,2203,77.4,93.5,6564.0,46.4,6564.0,53.9,6421.0,57.8,2607.0,91.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
163383,07/24/2021,40115,29,Ottawa County,OK,24.3,7579,7578.0,29.2,7420,31.6,3291,57.2,93.5,9460.0,30.4,9458.0,36.5,9217.0,39.3,3934.0,68.4,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
163391,07/24/2021,40013,29,Bryan County,OK,26.9,12921,12921.0,31.9,12684,34.4,5167,59.8,93.5,14914.0,31.1,14914.0,36.9,14548.0,39.5,5690.0,65.8,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
163434,07/24/2021,40089,29,McCurtain County,OK,22.3,7315,7314.0,26.8,7236,29.5,3323,54.5,93.5,8569.0,26.1,8568.0,31.4,8444.0,34.4,3618.0,59.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
163478,07/24/2021,40123,29,Pontotoc County,OK,38.1,14604,14604.0,45.6,14137,48.6,4315,67.9,93.5,17192.0,44.9,17191.0,53.6,16564.0,57.0,4836.0,76.1,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
163494,07/24/2021,40049,29,Garvin County,OK,34.9,9668,9668.0,41.7,9474,45.4,3904,77.3,93.5,11071.0,40.0,11071.0,47.7,10795.0,51.7,4262.0,84.4,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
163577,07/24/2021,40007,29,Beaver County,OK,22.6,1199,1198.0,26.7,1176,30.0,547,52.0,93.5,1380.0,26.0,1380.0,30.7,1350.0,34.4,585.0,55.7,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
163643,07/24/2021,40137,29,Stephens County,OK,34.7,14956,14956.0,40.7,14664,44.2,6400,73.0,93.5,17612.0,40.8,17610.0,47.9,17173.0,51.7,7334.0,83.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
163662,07/24/2021,40143,29,Tulsa County,OK,43.6,284160,284157.0,52.4,272178,55.8,80355,83.3,93.5,327838.0,50.3,327817.0,60.5,311247.0,63.8,87783.0,91.0,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
163693,07/24/2021,40081,29,Lincoln County,OK,28.1,9787,9787.0,33.0,9591,36.0,3942,60.7,93.5,11546.0,33.1,11546.0,39.0,11248.0,42.2,4416.0,68.0,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
163759,07/24/2021,40103,29,Noble County,OK,44.2,4915,4915.0,52.2,4780,56.2,1835,82.4,93.5,5666.0,50.9,5666.0,60.2,5471.0,64.3,2026.0,91.0,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
163799,07/24/2021,40039,29,Custer County,OK,34.5,10010,10010.0,41.5,9720,44.6,3149,76.8,93.5,11740.0,40.5,11738.0,48.6,11297.0,51.8,3486.0,85.0,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
163800,07/24/2021,40109,29,Oklahoma County,OK,45.6,363273,363263.0,55.1,345711,58.1,91441,81.8,93.5,427973.0,53.7,427934.0,64.9,403407.0,67.8,102453.0,91.6,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
163829,07/24/2021,40099,29,Murray County,OK,33.9,4764,4764.0,39.7,4688,43.3,1835,64.7,93.5,5359.0,38.1,5359.0,44.6,5241.0,48.4,2011.0,70.9,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
163889,07/24/2021,40097,29,Mayes County,OK,29.7,12221,12221.0,35.0,11988,38.0,4851,62.5,93.5,14947.0,36.4,14947.0,42.9,14578.0,46.2,5721.0,73.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
163899,07/24/2021,40029,29,Coal County,OK,29.1,1597,1597.0,34.3,1582,37.7,700,60.7,93.5,1769.0,32.2,1769.0,38.0,1741.0,41.5,744.0,64.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
163910,07/24/2021,40129,29,Roger Mills County,OK,26.4,946,946.0,31.1,940,34.7,433,55.0,93.5,1048.0,29.2,,0.0,,0.0,,0.0,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
163970,07/24/2021,40141,29,Tillman County,OK,33.8,2450,2450.0,39.7,2404,43.1,1016,69.3,93.5,2863.0,39.5,2863.0,46.4,2794.0,50.1,1159.0,79.0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
163982,07/24/2021,40119,29,Payne County,OK,35.8,29272,29271.0,40.9,28131,42.5,7952,74.7,93.5,34323.0,42.0,34321.0,48.0,32747.0,49.4,9044.0,84.9,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
164067,07/24/2021,40125,29,Pottawatomie County,OK,33.5,24312,24312.0,39.6,23553,42.3,8746,72.6,93.5,28242.0,38.9,28237.0,46.0,27118.0,48.8,9474.0,78.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
164073,07/24/2021,40045,29,Ellis County,OK,27.4,1058,1058.0,31.8,1049,35.2,569,63.6,93.5,1185.0,30.7,1185.0,35.7,1172.0,39.3,645.0,72.1,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
164089,07/24/2021,40071,29,Kay County,OK,30.4,13215,13214.0,36.3,12936,39.6,5759,67.7,93.5,15607.0,35.8,15604.0,42.9,15176.0,46.4,6527.0,76.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
164098,07/24/2021,40135,29,Sequoyah County,OK,27.2,11290,11290.0,32.0,11042,34.6,4502,57.5,93.5,12916.0,31.1,12913.0,36.6,12531.0,39.2,4887.0,62.4,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
164143,07/23/2021,40023,29,Choctaw County,OK,22.9,3358,3358.0,27.2,3325,29.9,1663,53.7,93.5,3848.0,26.2,3848.0,31.2,3785.0,34.0,1822.0,58.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Mod-High VC/High SVI
164147,07/23/2021,40117,29,Pawnee County,OK,35.0,5729,5729.0,41.2,5542,44.2,2219,69.5,93.5,6655.0,40.6,6655.0,47.8,6411.0,51.1,2504.0,78.4,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
164148,07/23/2021,40021,29,Cherokee County,OK,32.7,15903,15903.0,38.1,15376,40.3,5164,62.5,93.5,19164.0,39.4,19164.0,46.0,18439.0,48.4,5948.0,72.0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
164223,07/23/2021,40103,29,Noble County,OK,44.0,4899,4899.0,52.1,4767,56.1,1834,82.4,93.5,5638.0,50.7,5638.0,59.9,5453.0,64.1,2025.0,90.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
164248,07/23/2021,40063,29,Hughes County,OK,31.5,4184,4184.0,36.8,4118,39.6,1689,67.1,93.5,4756.0,35.8,4756.0,41.9,4656.0,44.8,1841.0,73.1,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
164260,07/23/2021,40151,29,Woods County,OK,30.1,2645,2645.0,35.1,2600,37.2,1117,73.0,93.5,3034.0,34.5,3034.0,40.3,2961.0,42.3,1219.0,79.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,High VC/Low-Mod SVI
164282,07/23/2021,40003,29,Alfalfa County,OK,36.3,2070,2070.0,41.9,2063,44.9,764,66.1,93.5,2231.0,39.1,2230.0,45.1,2218.0,48.2,829.0,71.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
164389,07/23/2021,40015,29,Caddo County,OK,46.1,13273,13273.0,55.3,12788,59.2,4478,92.1,93.5,14863.0,51.7,14863.0,61.9,14190.0,65.7,4826.0,99.3,High,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
164400,07/23/2021,40007,29,Beaver County,OK,22.5,1197,1196.0,26.6,1174,29.9,546,52.0,93.5,1375.0,25.9,1375.0,30.6,1345.0,34.3,583.0,55.5,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
164402,07/23/2021,40031,29,Comanche County,OK,37.9,45754,45754.0,45.2,43975,47.6,11567,74.2,93.5,54946.0,45.5,54942.0,54.3,52189.0,56.5,13353.0,85.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
164457,07/23/2021,40129,29,Roger Mills County,OK,26.4,946,946.0,31.1,940,34.7,433,55.0,93.5,1047.0,29.2,,0.0,,0.0,,0.0,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
164479,07/23/2021,40019,29,Carter County,OK,31.2,14992,14992.0,37.3,14621,40.5,5409,65.3,93.5,18325.0,38.1,18324.0,45.5,17772.0,49.2,6378.0,77.0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
164537,07/23/2021,40113,29,Osage County,OK,21.9,10303,10302.0,25.4,10058,27.3,4001,41.4,93.5,12537.0,26.7,12534.0,30.9,12145.0,32.9,4659.0,48.2,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
164589,07/23/2021,40043,29,Dewey County,OK,20.2,986,986.0,24.7,978,27.5,493,55.5,93.5,1076.0,22.0,1076.0,26.9,1062.0,29.9,516.0,58.1,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Mod-High VC/Low SVI
164668,07/23/2021,40071,29,Kay County,OK,30.3,13186,13185.0,36.2,12914,39.5,5754,67.6,93.5,15553.0,35.7,15550.0,42.7,15139.0,46.3,6523.0,76.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
164736,07/23/2021,40147,29,Washington County,OK,30.6,15745,15745.0,36.2,15250,38.8,6201,60.9,93.5,19086.0,37.0,19085.0,43.9,18350.0,46.7,7421.0,72.8,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
164739,07/23/2021,40091,29,McIntosh County,OK,40.6,7953,7953.0,46.4,7824,49.7,3870,76.3,93.5,9031.0,46.1,9031.0,52.7,8850.0,56.2,4247.0,83.8,High,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
164788,07/23/2021,40059,29,Harper County,OK,34.2,1261,1261.0,41.2,1224,44.6,526,72.8,93.5,1423.0,38.6,1423.0,46.5,1368.0,49.8,565.0,78.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
164791,07/23/2021,40083,29,Logan County,OK,24.3,11657,11657.0,28.3,11384,30.6,4075,51.8,93.5,13492.0,28.1,13491.0,32.8,13103.0,35.2,4596.0,58.4,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
164793,07/23/2021,40111,29,Okmulgee County,OK,29.7,11419,11419.0,35.0,11239,38.1,4563,62.3,93.5,13320.0,34.6,13320.0,40.8,13049.0,44.3,5077.0,69.3,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
164812,07/23/2021,40067,29,Jefferson County,OK,30.9,1853,1853.0,36.7,1839,40.4,855,66.4,93.5,2109.0,35.1,2109.0,41.8,2080.0,45.7,958.0,74.4,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
164850,07/23/2021,40105,29,Nowata County,OK,27.8,2800,2800.0,32.6,2754,35.2,1176,59.0,93.5,3509.0,34.8,3509.0,40.9,3442.0,44.0,1401.0,70.3,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
164866,07/23/2021,40045,29,Ellis County,OK,27.4,1058,1058.0,31.8,1049,35.2,569,63.6,93.5,1184.0,30.7,1184.0,35.6,1171.0,39.3,645.0,72.1,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
164913,07/23/2021,40099,29,Murray County,OK,33.8,4759,4759.0,39.6,4685,43.2,1835,64.7,93.5,5351.0,38.0,5351.0,44.5,5235.0,48.3,2011.0,70.9,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
164924,07/23/2021,40053,29,Grant County,OK,30.7,1332,1332.0,36.5,1316,39.9,652,67.4,93.5,1602.0,37.0,1602.0,43.9,1583.0,48.0,761.0,78.7,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
164994,07/23/2021,40011,29,Blaine County,OK,32.4,3055,3055.0,39.0,2991,42.6,1134,59.4,93.5,3567.0,37.8,3567.0,45.5,3465.0,49.4,1291.0,67.7,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
165117,07/23/2021,40017,29,Canadian County,OK,40.9,60612,60612.0,49.3,57904,52.8,15196,77.1,93.5,70093.0,47.3,70091.0,57.0,66366.0,60.5,17106.0,86.8,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
165161,07/23/2021,40093,29,Major County,OK,35.6,2714,2714.0,42.8,2677,47.3,1293,82.7,93.5,3057.0,40.1,3057.0,48.2,3010.0,53.2,1415.0,90.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
165246,07/23/2021,40037,29,Creek County,OK,30.0,21476,21476.0,35.4,20980,38.3,8120,62.2,93.5,25061.0,35.0,25060.0,41.3,24341.0,44.5,9144.0,70.1,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
165250,07/23/2021,40097,29,Mayes County,OK,29.7,12200,12200.0,35.0,11974,38.0,4849,62.4,93.5,14892.0,36.2,14892.0,42.7,14534.0,46.1,5719.0,73.6,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
165285,07/23/2021,40061,29,Haskell County,OK,28.6,3613,3613.0,33.7,3572,36.9,1650,64.1,93.5,4119.0,32.6,4118.0,38.4,4052.0,41.9,1776.0,68.9,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
165311,07/23/2021,40145,29,Wagoner County,OK,33.1,26898,26898.0,39.1,26053,42.2,8954,65.6,93.5,31018.0,38.2,31016.0,45.1,29790.0,48.2,9878.0,72.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
